Listing Number	Street Number	Street Number Modifier	Street Direction	Street Name	Street Suffix	Street Post Direction	Unit	City	State	Agent Only Remarks	Taxes Annual	APN	Appliances That Stay	Architecture Desc	Area	Basement	Bathrooms	Bedrooms	Builder	Building Condition	Building Information	Bus Line Nearby	BBC Comments	Commission	Contingent Date	County	Current Price	Directions	CDOM	DOM	Entry Date	Energy Source	Exterior	Financing	Finished Sqft	Fireplaces Total	Floor Covering	Foundation	Heating Cooling Type	Inactive Date	Interior Features	Matrix Modified DT	Last Price Change Date	Leased Equipment	Legal Description	Listing Agent ID	Listing Agent Full Name	Listing Agent Cellular	Co Listing Agent ID	Co Listing Agent Full Name	Co Listing Agent Cellular	Co Listing Office ID	Co Listing Office Name	Co Listing Office Phone	Co Selling Office Name	Co Selling Office Phone	Listing Date	Listing Office ID	Listing Office Name	Listing Office Phone	Listing Price	Lot Details	Lot Dimensions	Lot Measurement	Lot Number	Lot SqFt	Lot Topography	Manu. Home Manufacturer	Manu. Home Model No.	Manu. Home Serial No.	Map Book	Map X Coordinate	Map Y Coordinate	Map Page	Marketing Remarks	New Construction State	Occupant Name	Occupant Type	Original Price	Owner Name	Owner Name 2	Owners City State	Parking Type	Pending Date	Phone to Show Number	Photographer Instructions	Picture Provided By	Photo Count	Pool Type	Possession	Potential Terms	Power Company	Preliminary Title Ordered	Property Sub Type	Publish to Internet	Roof	School District	Selling Date	Selling Agent ID	Selling Agent Full Name	Selling Agent Cellular	Selling Office ID	Selling Office Name	Selling Office Phone	Selling Price	Senior Exemption	Sewer Company	Sewer Type	Show Addressto Public	Show Map Link	Showing Information	Showing Instructions	Site Features	Square Footage Source	Square Footage	Contractual Date	Status	Style Code	Subdivision	Tax Year	Parking Covered Total	Total Useable Rooms	Square Footage Unfinished	View	Virtual Tour URL	Water Company	Water Heater Location	Water Heater Type	Water	Waterfront	Waterfront Footage	Year Built	Zip Code	Bank or REO	Third Party Approval Required	Status Change Date	Association Dues	Building Complex Or Project Name	Sale Type 
1293764	12904			159th	St	E		Puyallup	WA	No Keybox - seller using Form 47  Title and Escrow with CW Title - Tami Dittemore	$3329.00	6022870340	Dishwasher(s), Dryer(s), Garbage Disposal, Microwave(s), Range/Oven, Refrigerator(s), See Remarks, Washer(s)		88 - Puyallup	None	2.5	3		Good	Built On Lot					Pierce	$297000.00		0		5/16/2018 12:38:30 PM	Electric, Natural Gas, See Remarks	Wood Products	FHA	1504	0	Hardwood, Laminate, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Dbl Pane/Storm Windw, Walk-in Pantry, Walk-in Closet	5/16/2018 6:37:39 PM	5/16/2018 12:38:30 PM			14148	Steve Hurter	(253) 226-1628	38837	Mike Hurter	(253) 576-5443	902	Windermere RE Puyallup, Inc	(253) 845-5900	Windermere RE Puyallup, Inc	(253) 845-5900	5/16/2018 12:00:00 AM	902	Windermere RE Puyallup, Inc	(253) 845-5900	$297000.00	Curbs, Paved Street, Sidewalk	Fully fenced backyard			4584	Fruit Trees, Garden Space, Level, Wooded								Welcome to Sunrise-this turnkey home is ready for new owners. Home offers 3 bedrooms, office/den, 2.5 bths plus spacious living/dining areas. Kitchen w/ extra eating space is open & offers breakfast bar plus ample cabinets for storage, pullout drawers, pantry & counter space that makes meal preparation a snap. BONUS-All major kitchen appliances are included! 2 car garage! Outside offers fully fenced backyard w/ patio for barbecuing and greenbelt backdrop. Walking distance to community playground				$297000.00				Garage-Attached					1				PSE		Residential	True	Composition	Puyallup	5/16/2018 12:00:00 AM	14148	Steve Hurter	(253) 226-1628	902	Windermere RE Puyallup, Inc	(253) 845-5900	$297000.00		Pierce County	Sewer Connected	True	True			Cable TV, Deck, Fenced-Fully, Gas Available, High Speed Internet	County Records	1504	5/16/2018 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2018	2		0	Territorial		City of Tacoma	Garage	Gas	Public			2000	98374	False		2018-05-16	53		SRA
1311177	12904			159th	St	E		Puyallup	WA	Kbox on the front door - please call LA to set-up appointment with extremely co-op seller - remove shoes during showing - thanks! All major kitchen appliances are included, near Sunrise park, greenbelt! - T/E w/ CW Title - Tami Dittemore - Puyallup	$3329.00	6022870340	Dishwasher(s), Dryer(s), Garbage Disposal, Microwave(s), Range/Oven, Refrigerator(s), See Remarks, Washer(s)		88 - Puyallup	None	2.5	3		Good	Built On Lot		If LA IS SA VAR COMM	3.0		Pierce	$293750.00	From Meridian, go east on 152nd St E. R on 122nd Ave E. L on Sunrise Pkwy E. R on 132nd Ave E. Follow to R.Becomes 159th St E. to 12904 159th St. E.	9	9	6/13/2018 9:56:05 PM	Electric, Natural Gas, See Remarks	Wood Products	FHA	1504	0	Hardwood, Laminate, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Dbl Pane/Storm Windw, Walk-in Pantry, Walk-in Closet	7/25/2018 9:09:44 AM	7/25/2018 9:09:44 AM			14148	Steve Hurter	(253) 226-1628	38837	Mike Hurter	(253) 576-5443	902	Windermere RE Puyallup, Inc	(253) 845-5900			6/13/2018 12:00:00 AM	902	Windermere RE Puyallup, Inc	(253) 845-5900	$289500.00	Curbs, Paved Street, Sidewalk	Fully fenced backyard			4584	Fruit Trees, Garden Space, Level, Wooded				Thomas Brothers	F	4	865	Welcome to Sunrise-this turnkey home is ready for new owners. Home offers 3 bedrooms, office/den, 2.5 bths plus spacious living/dining areas. Kitchen w/ extra eating space is open & offers breakfast bar plus ample cabinets for storage, pullout drawers, pantry & counter space that makes meal preparation a snap. BONUS-All major kitchen appliances are included! 2 car garage! Outside offers fully fenced backyard w/ patio for barbecuing and greenbelt backdrop. Walking distance to community playground		Dan and Denita	Owner	$297000.00	Denita Blount		Puyallup. WA	Garage-Attached	6/22/2018 12:00:00 AM	(253) 226-1628			20		Negotiable	Cash Out, Conventional, FHA	PSE	True	Residential	True	Composition	Puyallup	7/20/2018 12:00:00 AM	100858	Nicky Elliott	(253) 640-5177	905	John L. Scott, Inc.	(253) 841-7000	$293750.00	False	Pierce County	Sewer Connected	True	True	Appointment, Call Listing Office, MLS Keybox		Cable TV, Deck, Fenced-Fully, Gas Available, High Speed Internet	County Records	1504	7/20/2018 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2018	2		0	Territorial		City of Tacoma	Garage	Gas	Public			2000	98374	False	None	2018-07-25	53		MLS
1266871	13007			158th	St Ct	E		Puyallup	WA	SHOWING TIME for appointment.  DO NOT CALL OWNER!!!. Refrigerator negotiable.  Buyers must be PRE-UNDERWRITTEN! Preliminary Title in with FATCO#. Use Team Jes, Sumner Fatco office to close.	$3357.00	6022870020	Dishwasher(s), Garbage Disposal, Range/Oven, Refrigerator(s), See Remarks		88 - Puyallup	None	2.5	3		Good	Built On Lot	False		3%		Pierce	$286650.00	Meridian (161) to 176th continue east becomes Sunrise BLVD follow to 130th Ave. E, left, then right. Second home on left.	36	36	4/19/2018 9:36:45 AM	Electric, Natural Gas	Cement Planked, Wood	VA	1576	1	Hardwood, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Dbl Pane/Storm Windw, Security System, Walk-in Closet	7/28/2018 11:14:35 AM	7/28/2018 11:14:35 AM			82539	Steve Fryer										4/19/2018 12:00:00 AM	905	John L. Scott, Inc.	(253) 841-7000	$279950.00	Curbs, Sidewalk	44x96x45x95		2	4441	Level								PRICE REDUCED! ON ALREADY GREAT HOME! (and it was appraised in June @ $297,000). Fresh paint on the walls, new carpets and vinyl flooring's. Gas fireplace. New gas HW tank 2018. Furnace & garbage disposal installed 2016. Conveniently located in Puyallup's Sunrise area with plenty of green space and recreational areas, near playground and tennis courts. Easy community to JBLM, Puyallup or Sound Train.		Vacant	Vacant	$279950.00	Sam L. Shrimpton		Issaquah, Wa	Garage-Attached	7/9/2018 12:00:00 AM	(253) 266-2354			18		Closing	Cash Out, Conventional, FHA, State Bond, VA	PSE	True	Residential	True	Composition	Puyallup	7/27/2018 12:00:00 AM	37285	Monica Hope	(425) 356-7772	3174	Windermere R E/Lake Tapps, Inc	(253) 939-7442 x215	$286650.00	False	Pierce COunty	Sewer Connected	True	True	MLS Keybox, Vacant		Cable TV, Deck, Fenced-Partially	Realist	1576	7/27/2018 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2018	2		0	Territorial			Garage	Gas	Public			2001	98374	False	None	2018-07-28	53	Northpoint	MLS
1081818	12712			159th	St	E		Puyallup	WA	Appointment ONLY. Submit offers by Monday 3/6/17 at 1pm. First American Title & Escrow-Merry Smith	$3043.00	6022870490	Dishwasher(s), Garbage Disposal, Microwave(s), Range/Oven, Refrigerator(s)		88 - Puyallup	None	2.5	3			Built On Lot	True		3%		Pierce	$281500.00	From Sunrise Parkway East, turn Right on 158th then right on 159th	2	2	3/2/2017 12:00:21 AM	Natural Gas	Wood	VA	1576	0	Hardwood, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Walk-in Closet	4/15/2017 11:18:18 PM	4/15/2017 11:18:18 PM			80367	Alise D. Roberts	(206) 226-8126									3/2/2017 12:00:00 AM	3847	Alise Roberts & Company	(206) 914-4940	$250000.00	Cul-de-sac, Paved Street				5316	Level, Partial Slope				Thomas Brothers				Delightful 2-story that backs to protected wetlands w/no neighbors behind! Beautiful exterior w/year-round private territorial views that feature covered front porch, entertainment deck, stone patio, fully fenced backyard, privacy landscaping, & BRAND NEW exterior paint! You’ll love all the updates: new linoleum flooring in entry, kitchen, & all 3 baths. Plus new lighting, faucets, oiled bronze-toned hardware, & wide-slat blinds. All situated on a quiet cul-de-sac w/no thru traffic!		Jonathan & Melonie	Owner	$250000.00	Jonathan Carroll	Melonie Carroll	Puyallup, WA	Garage-Attached	3/4/2017 12:00:00 AM	(206) 226-8126			25		Closing	Cash Out, Conventional, FHA, State Bond, VA	PSE	True	Residential	True	Composition	Puyallup	4/11/2017 12:00:00 AM	105604	Troy Davenport	(206) 409-5391	1434	John L. Scott Westwood	(206) 938-5572	$281500.00	False	Pierce County	Sewer Connected	True	True	Appointment, Call Listing Office, MLS Keybox, See Remarks		Cable TV, Fenced-Partially	Realist	1576	4/11/2017 12:00:00 AM	Sold	12 - 2 Story	Puyallup	2016	2		0	Territorial	http://eagent360.com/vt/app/?tour=35411#/version/mls	Pierce County	garage	Gas	Public			2000	98374	False	None	2017-04-15	53	NorthPointe	MLS
1122341	15815			129TH	Ave	E		Puyallup	WA	Please direct First American Title/Escrow - Cheri Bakos	$3067.00	6022870920	Dishwasher(s), Range/Oven		88 - Puyallup		2.5	3			Built On Lot			3%		Pierce	$280500.00	From Meridian, E on 152nd, R on 122nd, L on Sunrise, R on 130th, R on 158th to home on Left	3	3	5/10/2017 6:22:29 PM	Electric, Natural Gas	Cement Planked	VA	1576	1	Laminate, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Ceiling Fan(s), Dbl Pane/Storm Windw, Dining Room, Walk-in Closet	6/19/2017 8:07:59 PM	6/19/2017 8:07:59 PM			79967	Dave Richins	(206) 940-6055									5/10/2017 12:00:00 AM	3918	Dove Realty, Inc.	(425) 271-7727	$274950.00	Curbs, Dead End Street				4511									*Multiple Offers Received - Seller has accepted an offer* Stunning home in Sunrise community. Features modern cabinets, granite tile countertops, stainless steel appliances, and new carpet/flooring/paint throughout. Large Master Suite has walk-in closet and double sink. Other quality details include spacious bedrooms, gas fireplace, tile backsplash, trim package, and built-in den/office. Fresh landscaping adds fantastic curb appeal. Fully fenced backyard is ready for entertaining and BBQ.		Vacant	Vacant	$274950.00	Donald Harry		Kent, WA	Garage-Attached	5/13/2017 12:00:00 AM	(000) 000-0000			14		Closing	Cash Out, Conventional, FHA, VA		True	Residential	True	Composition	Puyallup	6/16/2017 12:00:00 AM	57151	Teresa C. Goelzer		9861	Keller Williams Realty PS	(253) 835-4500	$280500.00	False		Sewer Connected	True	True	MLS Keybox, Vacant		Cable TV, Fenced-Fully, High Speed Internet, Patio	PCR	1576	6/16/2017 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2017	2		0						Public			2000	98374	False	None	2017-06-19	53		MLS
1157416	15810			132nd	Ave	E		Puyallup	WA	Preliminary Title with Rainier Escrow. Use showing time or text seller for appt.  Mostly vacant Mon-Friday before 6pm so easy to get in quickly during that time.  Keybox is on hose bib at front of home.	$3080.00	6022870140	Dishwasher(s), Microwave(s), Range/Oven, Refrigerator(s)	Craftsman	88 - Puyallup	None	2.5	3		Very Good	Built On Lot, Planned Unit Dev			2.5		Pierce	$280000.00	From 122nd Ave E go east on Sunrise Pkwy E, south on 132nd Ave E home is on the right	6	6	7/7/2017 6:39:15 PM	Electric, Natural Gas	Cement Planked	Conventional	1576	1	Ceramic Tile, Laminate	Poured Concrete	Forced Air		Bath Off Primary, French Doors, Walk-in Closet	8/14/2017 4:13:02 PM	8/14/2017 4:13:02 PM			87974	Jenn Rees										7/7/2017 12:00:00 AM	5652	RSVP Real Estate	(425) 214-7555	$280000.00	Curbs, Paved Street, Sidewalk			14	3817	Level				Thomas Brothers	G	4	865	Beautiful home in Sunrise.  This open concept 3 bedroom 2.5 bath home is ready for you to move in!  Freshly painted inside and out. New French doors lead to the fully fenced back yard with patio and shade awning, perfect for bbqing and entertaining.  There is updated flooring, trim, appliances, vanities, light fixtures and more!  Spacious 2 car garage and energy efficient gas furnace and gas water heater.  This home is a must see!!		Cheri	Owner	$280000.00	Cheri Clevinger		Puyallup, WA	Garage-Attached	7/13/2017 12:00:00 AM	(253) 678-9316			24		Closing	Cash Out, Conventional, FHA, VA		True	Residential	True	Composition	Puyallup	8/14/2017 12:00:00 AM	37392	Joe Toner	(206) 228-1372	5131	Toner Real Estate Solutions	(206) 228-1372	$280000.00	False		Sewer Connected	True	True	MLS Keybox, Owner-Call First		Fenced-Fully, Patio	Pierce County	1576	8/14/2017 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2017	2		0	Territorial			Garage	Gas	Public			2001	98374	False	None	2017-08-14	53	North Pointe	MLS
1501885	13006			159th st E				Puyallup	WA	Text LA for showings 206-265-0230. First American Title&Escrow. 1 hr notice. Dogs in garage. All new carpet through out house!	$3112.00	602287-025	Dishwasher(s), Dryer(s), Microwave(s), Range/Oven, Refrigerator(s), Washer(s)		88 - Puyallup	None	2.5	3			Built On Lot			3		Pierce	$279999.00	South on 122nd Ave E, East on Sunrise Pkwy E, Right on 132nd Ave E, Right on 159th St E, House on the left.	31	31	8/13/2019 7:35:26 AM	Electric, Natural Gas	Wood Products	Conventional	0	1	Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Walk-in Closet	10/12/2019 7:36:48 AM	10/12/2019 7:36:48 AM			103005	Jillian Kossert	(206) 265-0230									8/13/2019 12:00:00 AM	5245	Windermere Real Estate/East	(425) 643-5500	$279999.00	Curbs, Paved Street				3975	Brush, Wooded								ALL NEW CARPET!!! Great for first time home buyers/or rental! This home offers its 3 bedroom/ 2.5 bathroom and Tandem 2 car garage. ALL new carpet through out the house!Enjoy the back deck that is backed up to a Greenbelt for plenty of privacy, and barbecuing! ALL appliances stay with home including microwave, oven, refrigerator, washer, and dryer. Community offers walking distance to community par, playground, and walking trails. Less than 10 minutes from shopping, restaurants, and much more.		Becker	Owner	$290000.00	Shawn Merissa Becker		Puyallup WA	Garage-Attached	9/13/2019 12:00:00 AM	(206) 265-0230			18		Closing, Negotiable	Cash Out, Conventional, FHA, VA	PSE	True	Residential	True	Composition	Puyallup	10/11/2019 12:00:00 AM	775228	Paul R. Klenk		490	Van Dorm Realty, Inc.	(360) 943-3800 x127	$279999.00	False	Pierce County	Sewer Connected	True	True	Appointment, MLS Keybox, Pet in House		Cable TV, Deck, Fenced-Partially, Gas Available, High Speed Internet	public record	1394	10/11/2019 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2019	2		0			City			Public			2000	98374	False	None	2019-10-12	53		MLS
1237619	12820			159th	St	E		Puyallup	WA	Key box located on gas meter. Title & Escrow thru WFG Tacoma #18-145624 (Mischal Halverson - 253-445-2168) / Property is vacant, show and sell. Selling Agent must be present.	$3033.00	6022870390	Dishwasher(s), Dryer(s), Garbage Disposal, Range/Oven, Refrigerator(s), Washer(s)	Contemporary	88 - Puyallup	None	2.5	3	Cambria LLC	Good	Built On Lot	True		2.5%		Pierce	$275000.00	From Meridian, go east on 152nd St E. R on 122nd Ave E. L on Sunrise Pkwy E. R on 132nd Ave E. Follow to R.Becomes 159th St E.	11	5	1/24/2018 6:51:27 PM	Electric, Natural Gas	Cement Planked, Wood Products	VA	1504	1	Laminate, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Ceiling Fan(s), Dbl Pane/Storm Windw, Dining Room	2/24/2018 11:57:46 AM	2/24/2018 11:57:46 AM	None		16194	Leon D. Harper	(253) 973-7732							Windermere RE Puyallup, Inc	(253) 845-5900	1/24/2018 12:00:00 AM	4385	Homesmart TRG	(425) 903-8900	$275000.00	Paved Street, Sidewalk			39	4510	Garden Space, Level								Welcome to North Pointe at Sunrise! Great home located in great area. All appliances including Washer & Dryer. Minutes from everywhere. 3 bedroom / 2.5 bath with 2 car garage located in a Sunrise Community of Puyallup. Fully fenced, gas heat, breakfast bar and more! See today!		Vacant	Vacant	$275000.00	Rany Santiago		Federal Way, WA	Garage-Attached, Off Street	1/28/2018 12:00:00 AM	(000) 000-0000			25		Closing, Negotiable, See Remarks	Cash Out, Conventional, FHA, VA	PSE	True	Residential	True	Composition	Puyallup	2/23/2018 12:00:00 AM	17116	Vickie Jennings	(253) 229-9709	902	Windermere RE Puyallup, Inc	(253) 845-5900	$275000.00	False	Pierce County	Sewer Connected	True	True	MLS Keybox, See Remarks, Vacant		Cable TV, Fenced-Fully, Fenced-Partially, Gas Available	Realist	1504	2/23/2018 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2017	2		0	Mountain, Territorial	https://tours.virtuance.com/public/vtour/display/944088?idx=1#!/	Public	Garage	Gas	Public			2000	98374	False	None	2018-02-24	53	North Pointe	MLS
26098857	13029			158th	St Ct	E		Puyallup	WA	Call 1st, N/A lv mesg & show. Owner works at home quite a bit.Beautiful hardwoods & carpets, pls remove shoes when going upstairs (white carpets). Title & escrow w' Rainier.	$2773.00	6022870070	Dishwasher(s), Garbage Disposal, Microwave(s), Range/Oven, Refrigerator(s)		88 - Puyallup	None	2.5	4		Very Good	Built On Lot			3		Pierce	$270000.00	From Meridian & 152nd go E on 152nd to 122nd go S.(rt) on 122nd to Sunrise PKWY, go lft. Take 1st rt, then 1st lft to home.	8	8	6/19/2006 12:00:00 AM	Natural Gas	Cement/Concrete	Conventional	1880	1	Hardwood, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Dbl Pane/Storm Windw, Walk-in Pantry, Walk-in Closet	8/14/2006 9:11:05 AM	8/14/2006 12:00:00 AM		In L/O and home	16256	Rita Edling	(253) 370-0257									6/19/2006 12:00:00 AM	9230	Coldwell Banker Bain	(253) 752-7777	$270000.00	Cul-de-sac, Curbs, Paved Street, Sidewalk		Square Feet		5098	Garden Space, Level				Thomas Brothers	G	4	865	Beautiful hardwoods through-out the entry, fam/rm , eating space & kitchen. Brand new gorgeous carpeting through the rest of the house!White doors & millwork throughout. The master is huge with a sitting/extra area for whatever your needs are. Laundry room is upstairs (nice!) Nice deck off the back-looking out on a pretty fountain/pond. The yard is spacious, and easy to maintain, and fully fenced. This is better than a new home! Fidelity Home Warranty in effect for Buyer good till March 21, 2007		Ron & Kathy Fontenot	Owner	$270000.00	Ron & Kathy Fontenot		Puyallup, WA	Garage-Attached	6/27/2006 12:00:00 AM	(253) 345-7319			1		Closing	Conventional, FHA	Puget sound Energy	True	Residential	True	Composition	Puyallup	8/8/2006 12:00:00 AM				9271	Keller Williams Tacoma	(253) 460-8640	$270000.00	False	Pierce	Sewer Connected	True	True	MLS Keybox, Owner-Call First	MLS Keybox,Owner-Call First	Cable TV, Deck, Fenced-Fully	county	1880	8/8/2006 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2006	2	4	0	Mountain		Tacoma	gas -- in garage	gas -- in garage	Public			2001	98374	False	None	2006-08-14	28	Sunrise	MLS
26160037	12702			159th	St	E		Puyallup	WA	$150.00 quarterly HOA's,Sellers want to close in December.This is the best lot in the neighborhood.Can go zero down.Please use Fidelity Title & Escrow (Puyallup).Call first to show.Leave message if no answer.	$2814.00	6028870520	Dishwasher(s), Microwave(s), Range/Oven	Contemporary	88 - Puyallup	None	2.5	4		Very Good	Built On Lot			2.5		Pierce	$269950.00	Meridian S.to L on 176th/Sunrise Pkwy follow to the end turn L on 130th	45	45	9/22/2006 12:00:00 AM	Electric, Natural Gas	Wood Products	Conventional	1684	1	Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Dbl Pane/Storm Windw, Hot Tub/Spa, Security System, Vaulted Ceilings, Walk-in Closet	12/7/2006 8:42:24 AM	12/7/2006 12:00:00 AM		In listing office	25509	Don Leske	(253) 732-7653	40115	Travis Bride	(253) 820-9020	922	John L. Scott Puy/Canyon Rd.	(253) 536-5600			9/22/2006 12:00:00 AM	922	John L. Scott Puy/Canyon Rd.	(253) 536-5600	$269950.00	Cul-de-sac, Dead End Street, Paved Street		Acres		11326	Level				Thomas Brothers	F	4	865	This is the best lot in the neighborhood hands down.Over 1/4 acre,backyard is fully fenced, huge entertaining sized deck with outdoor speakers.The home features 4bd 2.5bth,vaulted ceilings lots of natural light and huge breakfast bar adds to the charm of this open house.There is custom interior paint a custom engraved mantle and gas fireplace.This home also features custom surround sound in the living room.This is a must see and priced to sell.		Mr.Mrs.Thompson	Owner	$269950.00	Mr.Mrs.Thompson		Puyallup,Wa	Carport-Attached	11/6/2006 12:00:00 AM	(253) 820-1218			1		See Remarks	Cash Out, Conventional, FHA, VA	PSE	True	Residential	True	Composition	Puyallup	12/6/2006 12:00:00 AM				1171	Coldwell Banker Danforth	(206) 248-2900	$269950.00	False	Pierce Co	Sewer Connected	True	True	MLS Keybox, Owner-Call First	MLS Keybox,Owner-Call First	Cable TV, Deck, Fenced-Partially, Gas Available, Hot Tub/Spa, Patio	County Records	1684	12/6/2006 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2006	2	5	0	Territorial		TPU	gas/garage	gas/garage	Public			2000	98374	False	None	2006-12-07	0		MLS
26159272	12714			159th	St	E		Puyallup	WA	Phone to show is owner's cell. Please call and if no response use keybox. This home is nicely appointed and shows very well.	$2619.00	6022870480	Dishwasher(s), Range/Oven		88 - Puyallup	None	2.5	4		Good	Built On Lot			3		Pierce	$266000.00	from Meridian go east on 152nd. R on 122nd Av E, L on Sunrise Pkw E, first R on 130th Av E, Stay to rt to 159th. House on L.	154	154	9/21/2006 12:00:00 AM	Natural Gas	Wood Products	Conventional	1646	1	Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Ceiling Fan(s), Dbl Pane/Storm Windw, Walk-in Closet	4/13/2007 6:32:57 PM	4/13/2007 12:00:00 AM			2956	Stephen M. Hansen										9/21/2006 12:00:00 AM	5511	Stephen Hansen & Associates	(206) 972-0020	$259950.00	Curbs, Dead End Street, Paved Street, Secluded, Sidewalk	Irregular	Square Feet		5207	Level, Wooded				Thomas Brothers	F	4	865	This home offers a private setting in a quiet neighborhood. It is set back from the street and backs to a heavily timbered greenbelt that gives near total privacy to the rear deck and yard. There are soaring ceilings, granite counter, gas fireplace and conveniently located laundry on the second floor. Master suite overlooks greenbelt with private bathroom attached.		Luke and Chantel Swick	Owner	$264950.00	Swick		Puyallup, WA	Garage-Attached	2/28/2007 12:00:00 AM	(253) 241-0958			1		Closing	Conventional		False	Residential	True	Composition	Puyallup	3/29/2007 12:00:00 AM				7331	BelAir Real Estate	(425) 774-5071	$266000.00	False		Sewer Connected	True	True	MLS Keybox, Owner-Call First	MLS Keybox,Owner-Call First	Cable TV, Deck, Gas Available	Assessor	1646	3/29/2007 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2006	2	4	0						Public			2000	98374	False	None	2007-04-13	0	North Pointe	MLS
