Listing Number	Street Number	Street Number Modifier	Street Direction	Street Name	Street Suffix	Street Post Direction	Unit	City	State	Agent Only Remarks	Taxes Annual	APN	Appliances That Stay	Architecture Desc	Area	Basement	Bathrooms	Bedrooms	Builder	Building Condition	Building Information	Bus Line Nearby	BBC Comments	Commission	Contingent Date	County	Current Price	Directions	CDOM	DOM	Entry Date	Energy Source	Exterior	Financing	Finished Sqft	Fireplaces Total	Floor Covering	Foundation	Heating Cooling Type	Inactive Date	Interior Features	Matrix Modified DT	Last Price Change Date	Leased Equipment	Legal Description	Listing Agent ID	Listing Agent Full Name	Listing Agent Cellular	Co Listing Agent ID	Co Listing Agent Full Name	Co Listing Agent Cellular	Co Listing Office ID	Co Listing Office Name	Co Listing Office Phone	Co Selling Office Name	Co Selling Office Phone	Listing Date	Listing Office ID	Listing Office Name	Listing Office Phone	Listing Price	Lot Details	Lot Dimensions	Lot Measurement	Lot Number	Lot SqFt	Lot Topography	Manu. Home Manufacturer	Manu. Home Model No.	Manu. Home Serial No.	Map Book	Map X Coordinate	Map Y Coordinate	Map Page	Marketing Remarks	New Construction State	Occupant Name	Occupant Type	Original Price	Owner Name	Owner Name 2	Owners City State	Parking Type	Pending Date	Phone to Show Number	Photographer Instructions	Picture Provided By	Photo Count	Pool Type	Possession	Potential Terms	Power Company	Preliminary Title Ordered	Property Sub Type	Publish to Internet	Roof	School District	Selling Date	Selling Agent ID	Selling Agent Full Name	Selling Agent Cellular	Selling Office ID	Selling Office Name	Selling Office Phone	Selling Price	Senior Exemption	Sewer Company	Sewer Type	Show Addressto Public	Show Map Link	Showing Information	Showing Instructions	Site Features	Square Footage Source	Square Footage	Contractual Date	Status	Style Code	Subdivision	Tax Year	Parking Covered Total	Total Useable Rooms	Square Footage Unfinished	View	Virtual Tour URL	Water Company	Water Heater Location	Water Heater Type	Water	Waterfront	Waterfront Footage	Year Built	Zip Code	Bank or REO	Third Party Approval Required	Status Change Date	Association Dues	Building Complex Or Project Name	Sale Type 
940803	16808			129th	Ave	E		Puyallup	WA	BACK ON THE MARKET BUYERS DTI EXCEEDED THE LENDERS GUIDELINES.  DON'T LET YOUR BUYERS MISS OUT ON THIS WELL TAKEN CARE OF HOME.  Must have appointment tenant occupied.  Please call or text listing broker.	$3038.00	6022010160	Dishwasher(s), Microwave(s), Range/Oven, Refrigerator(s)	Contemporary	88 - Puyallup		2	3		Good	Built On Lot	False	Based on net sales price	2.5		Pierce	$262000.00	SR161 head east on Sunrise Blvd to 130th Ave E left to 129th right to property on right.	16	16	5/17/2016 6:22:30 PM	Electric, Natural Gas	Wood, Wood Products	FHA	0	1	Ceramic Tile, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air			8/11/2016 1:37:37 PM	8/11/2016 1:37:37 PM			31681	Birk Stutzke	(253) 753-0000									5/17/2016 12:00:00 AM	3086	Equity Real Estate Services	(253) 753-0000	$258843.00	Cul-de-sac, Paved Street, Sidewalk			16	6395	Garden Space, Level								Beautiful Rambler tucked in a cult-de-sac of sunrise community.  Open style living room, vaulted ceilings, dining area and kitchen are spacious.    Well taken care of home close to schools, shopping and highways.  Priced well don't miss this one.		Undisclosed	Tenant	$258843.00	Undisclosed		Undisclosed	Garage-Attached	6/29/2016 12:00:00 AM	(253) 753-0000			3		Closing	Cash Out, Conventional, FHA, USDA, VA	Puget Sound Energy	True	Residential	True	Composition	Puyallup	7/29/2016 12:00:00 AM	97232	Stephanie Gurden-Lavelle	(253) 970-0321	9385	Keller Williams Realty	(253) 848-5304	$262000.00	False	Pierce County Sewer	Sewer Connected	True	True	Appointment, Renter-Call First		Cable TV, Fenced-Fully, Gas Available, Patio	Realist	1414	7/29/2016 12:00:00 AM	Sold	10 - 1 Story	Sunrise	2016	2		0			City Of Tacoma	Garage	Gas	Public			1998	98374	False	None	2016-08-11		Grandridge	MLS
25081866	13212			162nd	St Ct	E		Puyallup	WA	Preliminary title ordered through Fidelity of Puyallup. Owner call first, apt. only-in home business . No showings until 6/13/05. Selling Commission will be 3% only if Full Price offer. If not a full price offer Selling Commission will be 2.5%	$2739.00	6021270540	Dryer(s), Microwave(s), Refrigerator(s), Washer(s)		88 - Puyallup		2.5	3			Built On Lot	True		2.5		Pierce	$262000.00	South on Meridian to 176th left onto sunrise, left onto 164th St CT E, take 1st right onto 162nd St CT E. House is on right.	23	23	6/8/2005 12:00:00 AM	Electric, Natural Gas	Wood Products	Conventional	0	1	Hardwood, Vinyl, Wall to Wall Carpet		Forced Air		Bath Off Primary, Dining Room, High Tech Cabling, Security System, Skylights, Vaulted Ceilings, Walk-in Closet	1/4/2006 12:45:25 PM	1/4/2006 12:00:00 AM		Exhibit A.	40503	Tressa Dade	(253) 640-7071									6/8/2005 12:00:00 AM	922	John L. Scott Puy/Canyon Rd.	(253) 536-5600	$257000.00			Acres		5227					Thomas Brothers	G	5	865	Beautiful 1996 2 story home in The Meadows at sunrise. 3 bedrooms, 2.5 baths w/ the master on the main and an upstairs loft. Laminate floors, new carpet, new vinyl, new paint. Look forward to our hot summer w/ the AC and cool Winters w/ the gas fireplace. A must see!		Jeff & Tressa Dade	Owner	$260000.00	Jeff & Tressa Dade		Puyallup, WA	Garage-Attached	7/1/2005 12:00:00 AM	(253) 640-7071		Agent	1		Closing	Cash Out, Conventional, FHA, VA	Puget Sound Energy	True	Residential	True	Composition	Puyallup	8/3/2005 12:00:00 AM				5654	Brio Realty Inc	(425) 990-3333	$262000.00	False	Pierce County Sewer	Sewer Connected	True	True	Appointment, Owner-Call First	Appointment,Owner-Call First			1889	8/3/2005 12:00:00 AM	Sold	12 - 2 Story	Puyallup	2006	2	3	0			Tacoma Public Utilities			Public			1996	98374	False	None	2006-01-04	15		MLS
25114623	14004			176th	St	E		Puyallup	WA	*SOC based on base price only, please see registration #4320. Builder forms required. Please submit all offers through New Home Counselor on site. Preferred lender is Security Mortgage. Preferred Title & Escrow is Ticor - Puyallup.	$.00	RBR7	Dishwasher(s), Range/Oven		88 - Puyallup	None	2.5	3	Premier Communities		Built On Lot		*See Agent Remarks	2.5%*		Pierce	$261989.00	Hwy 512 E Puyallup. Exit South Hill Mall. East on Meridian. Left on 176th/Sunrise Blvd. Right on 134th St E.	2	2	8/4/2005 12:00:00 AM	Natural Gas	Metal/Vinyl	Conventional	0	1	Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Walk-in Pantry, Walk-in Closet	4/5/2006 3:48:44 PM	4/5/2006 12:00:00 AM			35349	Samantha Sylander										7/11/2005 12:00:00 AM	938	Premier Communities, Inc.	(253) 848-1440	$259950.00			Square Feet	7	0					Thomas Brothers	G	6	865	The Ashbury.	Presale	Presale	Presale	$259950.00	Premier Communities		Puyallup, WA	Garage-Attached	7/13/2005 12:00:00 AM	(253) 405-0933			0		Closing	Cash Out, Conventional, FHA, VA		False	Residential	True	Composition	Puyallup	3/16/2006 12:00:00 AM				938	Premier Communities, Inc.	(253) 848-1440	$261989.00	False		Sewer Connected	True	True	Call Listing Office	Call Listing Office			1760	3/16/2006 12:00:00 AM	Sold	12 - 2 Story	South Hill	2005	2	3	0						Public			2005	98374	False	None	2006-04-05	0	Rebecca Ridge	MLS
27023201	13202			163rd	St Ct	E		Puyallup	WA	To avoid counter offer please use Fidelity Title & Escrow - Puyallup    Call 1st, if no answer - Show!	$2646.00	6021270310	Dishwasher(s), Garbage Disposal, Microwave(s), Range/Oven, Refrigerator(s)	Contemporary	88 - Puyallup	None	2.5	3		Very Good	Built On Lot	True		2.5%		Pierce	$260950.00	Meridian south to 152nd, east to 122nd, right to Sunrise Blvd., left to 164th & right to 132nd, right to home on corner.	35	35	2/10/2007 12:00:00 AM	Natural Gas	Brick, Wood Products	Conventional	1700	1		Poured Concrete	Forced Air		Bath Off Primary, Ceiling Fan(s), Dbl Pane/Storm Windw, Dining Room, High Tech Cabling, Skylights, Vaulted Ceilings, Walk-in Pantry, Walk-in Closet, Wired for Generator	3/30/2007 1:02:07 PM	3/30/2007 12:00:00 AM	None	GRANDRIDGE DIV 4 NE of NE 26-19-2-021 East of Rec out of 1-032 & 1-030 & 04-19-25-2-021 SEG G0534	17688	Noreen Chase	(253) 686-8809									2/10/2007 12:00:00 AM	922	John L. Scott Puy/Canyon Rd.	(253) 536-5600	$260950.00	Corner Lot, Curbs, Dead End Street, Paved Street, Sidewalk		Square Feet		5613	Level				Thomas Brothers	G	5	865	Beautifully maintained home w/tile entry hall, new pergo in kitchen & nook, soaring vaulted ceilings w/rounded corners throughout!  Skylights, plant shelves, real wood trim, doors & base. Formal dining room, greatroom w/cozy fireplace. Large master bdrm on main floor! Large fenced yard w/patio & lots of privacy. Great Sunrise location w/many neighborhood parks, tennis courts & wide sidewalks for walking! New elementary school to open next fall within walking distance.		Zach & Gina	Owner	$272950.00	Lister		Puyallup, WA	Garage-Attached	3/17/2007 12:00:00 AM	(830) 734-7285			1		Negotiable	Cash Out, Conventional, FHA, VA	Puget Sound Energy	True	Residential	True	Composition	Puyallup	3/28/2007 12:00:00 AM				922	John L. Scott Puy/Canyon Rd.	(253) 536-5600	$260950.00	False	Pierce County	Sewer Connected	True	True	MLS Keybox, Owner-Call First	MLS Keybox,Owner-Call First	Cable TV, Fenced-Fully, Patio	Appraiser	1700	3/28/2007 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2006	2	3	0	Mountain, Partial		Tacoma	Gas/Garage	Gas/Garage	Public			1995	98374	False	None	2007-03-30	30	The Meadows	MLS
1020090	13116			159th	St	E		Puyallup	WA	Vacant Show anytime!  NexTitle & Escrow Order# NXWA-0237668  Loft space of 80 sqft was constructed above the entry way to home.  This loft has been permitted, inspected and approved.  (See attachment in Supplements)	$3052.00	602287-017-0	Dishwasher(s), Dryer(s), Garbage Disposal, Microwave(s), Range/Oven, Refrigerator(s), Washer(s)		88 - Puyallup	None	2.5	4	Cambria Homes L L C	Very Good	Built On Lot			2.5%	9/3/2016 12:00:00 AM	Pierce	$260500.00	S on Meridian, L on 152nd, R on 122nd, L on Sunrise Blvd., R on 132nd St E, Home straight ahead at the end on corner	39	39	8/26/2016 12:08:47 AM	Natural Gas	Cement Planked	Conventional	1726	1	Laminate, Vinyl, Wall to Wall Carpet	Poured Concrete	Central A/C, Forced Air		Bath Off Primary, Dbl Pane/Storm Windw, Dining Room, High Tech Cabling, Loft, Security System, Vaulted Ceilings, Walk-in Pantry, Walk-in Closet	11/23/2016 3:57:24 PM	11/23/2016 3:57:24 PM	None		14623	Eric Shull	(253) 297-2242									8/26/2016 12:00:00 AM	7027	John L. Scott, Inc.	(206) 448-9600	$255000.00	Corner Lot, Cul-de-sac, Paved Street, Secluded, Sidewalk			17	5663	Level				Thomas Brothers	F	4	865	Beautiful 4 bedroom North Pointe home in the Sunrise community. This home is in immaculate condition w/vaulted entry, tile surround gas fireplace, spacious kitchen w/island & upgraded black appliances. Roomy master bedroom & bath w/walk-in closet. Cable & phone jacks in every room. Large corner lot w/private back yard. This home also features air conditioning and is fully wrapped with hardi plank siding. Neighborhood recreation areas closeby & All appliances included!  you'll love this home		VACANT	Vacant	$255000.00	Jonathan Jepsen	Janet Jepsen	Puyallup, WA	Garage-Attached	10/4/2016 12:00:00 AM	(000) 000-0000			25		Closing	Cash Out, Conventional, FHA, VA	PSE	True	Residential	True	Composition	Puyallup	11/23/2016 12:00:00 AM	82950	Kenneth C. Thiemann	(253) 370-5626	9301	Windermere Professional Prtnrs	(253) 565-1189	$260500.00	False	Pierce County	Sewer Connected	True	True	MLS Keybox, Vacant		Cable TV, Fenced-Fully, High Speed Internet, Patio	Realist (Plus added permit)	1726	11/23/2016 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2016	2		0		http://www.tourfactory.com/1639631	City of Tacoma	Garage	Gas	Public			2001	98374	False	None	2016-11-23	46	North Pointe	MLS
26057992	15810			129th	Ave	E		Puyallup	WA	Preliminary title ordered through Pacific NW Title, Tacoma Office. No showings before 10:00am, baby in the home, please give 1 hr notice. To show call PTS number, if no answer please leave message and show. Buyer to verify all information.	$2477.00	6022870610	Dishwasher(s), Dryer(s), Garbage Disposal, Microwave(s), Range/Oven, Washer(s)		88 - Puyallup		2.5	4		Good	Built On Lot	True		2.5%		Pierce	$260450.00	From Meridian, E on 152nd, S on 122nd, E on Sunrise Pkwy, R on 130th,  R on 158th St Ct E, 158th St Ct E becomes 129th Ave E	14	14	4/19/2006 12:00:00 AM	Natural Gas	See Remarks	Conventional	1646	1	Hardwood, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Dbl Pane/Storm Windw, High Tech Cabling, Security System, Walk-in Pantry, Walk-in Closet	5/26/2006 2:56:34 PM	5/26/2006 12:00:00 AM		In listing office	40470	Jean Grange										4/18/2006 12:00:00 AM	9239	Gateway GMAC Real Estate	(253) 848-4556	$253950.00	Cul-de-sac, Curbs, Paved Street, Sidewalk		Acres		4792	Garden Space, Level				Thomas Brothers	F	4	865	Come enjoy this spacious home located in a desirable So Hill neighborhood. This home offers a wonderful kitchen with great room concept, 4 bedrms, & 3 baths. Home also features white molding & six panel doors, gas fireplace & sec system. Yard is nicely landscaped with sprinkler system in front & back, patio & garden area with raspberries, strawberries & sweet peas. Back yard is fully fenced with awesome fenced in kennel area and storage shed. Home has been well maintained & is move in ready.		Schuman	Owner	$253950.00	Schuman		Puyallup,WA	Garage-Attached	5/2/2006 12:00:00 AM	(253) 446-1080			1		See Remarks	Conventional, FHA, VA	PSE	True	Residential	True	Composition	Puyallup	5/24/2006 12:00:00 AM				3647	John L. Scott-KMS Kent	(253) 852-9200	$260450.00	False	Pierce County	Sewer Connected	True	True	MLS Keybox, Pet in House	MLS Keybox,Pet in House	Cable TV, Dog Run, Fenced-Fully, Gas Available, Outbuildings, Patio, Sprinkler System	Tax Records	1646	5/24/2006 12:00:00 AM	Sold	12 - 2 Story	Puyallup	2005	2	4	0			Tacoma			Public			2000	98374	False	None	2006-05-26	25		MLS
1314895	12720			159th	St	E		Puyallup	WA	Verbal Offer Accepted - Please use First American Title & Escrow Order # 3075418 - Team Arena. Please use showtime for showings.	$3222.00	602287-046-0	Dishwasher(s), Garbage Disposal, Range/Oven, Refrigerator(s)		88 - Puyallup	None	2	3			Built On Lot		Thank You For Your Partnership	2.5		Pierce	$260000.00	From Meridian, go east on 152nd St E. R on 122nd Ave E. L on Sunrise Pkwy E. R on 132nd Ave E. Follow to R.Becomes 159th St E.	8	8	6/21/2018 3:49:49 PM	Electric, Natural Gas	Cement/Concrete	FHA	1259	1	Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Dbl Pane/Storm Windw, Dining Room, Walk-in Closet	7/27/2018 2:53:51 PM	7/27/2018 2:53:51 PM			90065	Brian Alarcon										6/21/2018 12:00:00 AM	9385	Keller Williams Realty	(253) 848-5304	$249000.00	Paved Street, Sidewalk			46	5327	Level				Thomas Brothers	G	4	865	Dynamic Rambler Located In The Sunrise Community! Chef's Kitchen W/ Tons Of Cabinet Space & Bar Stool Seating! Open Concept Floorplan Featuring Spacious Living Room W/ Gas Fireplace & Natural Lighting & Large Dining Room! Master Suite W/ Master Bath & Walk In Closet! 2 Additional Bedrooms & Full Bathroom! Fresh Interior Paint & New Carpet/Vinyl Flooring/Blinds Throughout Home! 2 Car Garage. Sunrise Community Park & Sports Courts Just 2 Minutes Away! Easy Access to Shops, Schools, Parks & JBLM!		Vacant	Vacant	$249000.00	AH4R Properties, LLC		Agoura Hills, CA	Garage-Attached	6/29/2018 12:00:00 AM	(253) 459-9338			16		Closing	Cash Out, Conventional, FHA, VA	PSE	True	Residential	True	Composition	Puyallup	7/27/2018 12:00:00 AM	102479	Juli Falsetta		2239	FirstPoint Real Estate LLC	(253) 299-2088	$260000.00	False	Pierce County	Sewer Connected	True	True	MLS Keybox, See Remarks, Vacant		Cable TV, Fenced-Partially, Gas Available	Public Records	1259	7/27/2018 12:00:00 AM	Sold	10 - 1 Story	Sunrise	2018	2		0			TPU	Garage	Gas	Public			2000	98374	False	None	2018-07-27	53	North Pointe	MLS
831762	16608			135th	Ave	E		Puyallup	WA	Owner call first for appointment Mike 702-232-9376 - No Sign & No MLS lockbox.	$3136.00	602198-020-0	Dishwasher(s), Dryer(s), Garbage Disposal, Microwave(s), Refrigerator(s), Washer(s)	Craftsman	88 - Puyallup	None	2	3	Oakridge	Good	Built On Lot	True	Show and sell	3%		Pierce	$260000.00	South on 122nd to Sunrise-L, Savannah Ridge(166th)-L, 136-R,167-R,135th-R to Home at end on right.	2	2	8/10/2015 1:08:27 PM	Electric, Natural Gas	See Remarks	Cash	1616	1	Hardwood, Vinyl, Wall to Wall Carpet	Poured Concrete	Central A/C, Forced Air		Bath Off Primary, Ceiling Fan(s), Dbl Pane/Storm Windw, Dining Room, Skylights, Vaulted Ceilings	9/22/2015 7:00:57 PM	9/22/2015 7:00:57 PM			98633	Georgia Leon	(425) 221-5961									8/10/2015 12:00:00 AM	3159	Synergy Real Estate Services	(425) 221-5961	$264900.00	Cul-de-sac, Curbs, Dead End Street, Paved Street, Sidewalk	.200 ac/ 8,712			8866	Level				Thomas Brothers				Wonderfully upgraded rambler home in the Sunrise community. Features include A/C, open floor plan kitchen and dining area opening up to private backyard with a large patio and green grass w/sprinkler system. Interior features: Lrg Master suite with 5-pc bath and separate walk-in closet.  Plus+ New flooring/carpet/paint/landscaping/painting in/out, new SS appliances/fixtures. All you have to do is move-in!		Mike	Owner	$264900.00	Michael Havill		Puyallup, WA	Garage-Attached	8/12/2015 12:00:00 AM	(702) 347-7616			22		Closing	Cash Out, Conventional, FHA, VA		True	Residential	True	Composition	Puyallup	9/22/2015 12:00:00 AM	91701	Kathy Sellers	(541) 520-6832	5365	TheMLSonline.com	(425) 467-6577	$260000.00	False		Sewer Connected	True	True	Appointment, Owner-Call First, Power Off, See Remarks		Cable TV, Deck, Fenced-Fully, Sprinkler System	Realist	1616	9/22/2015 12:00:00 AM	Sold	10 - 1 Story	Sunrise	2015	2		0	Mountain, Partial, Territorial			Closet	Gas	Public			1997	98374	False	None	2015-09-22	25	South Rim Div 1	MLS
818997	13006			168th	St Ct	E		Puyallup	WA	Please text PTS - EZ seller to accommodate. Please use Ticor for T&E- Special Kick Off weekend- open house Sat & Sun- Seller reserves the right to review any & all offers on Monday 7/20/15@ 5pm. Keybox to be on by 3pm today!	$3354.00	6022010360	Dishwasher(s), Garbage Disposal, Range/Oven	Traditional	88 - Puyallup	None	2.5	3		Very Good	Built On Lot			3.0		Pierce	$260000.00	S. on Meridian, left on Sunrise Blvd, left on 170th, right on 132nd follow around house on right.	6	6	7/16/2015 12:29:58 PM	Natural Gas	Cement Planked	FHA	1866	1	Laminate, Vinyl, Wall to Wall Carpet	Poured Concrete	Central A/C, Forced Air		Bath Off Primary, Dbl Pane/Storm Windw, Dining Room, French Doors, Vaulted Ceilings, Walk-in Closet	8/31/2015 9:07:02 AM	8/31/2015 9:07:02 AM	NONE		51863	Carl G. Shaw	(253) 686-1707									7/16/2015 12:00:00 AM	905	John L. Scott, Inc.	(253) 841-7000	$259950.00	Curbs, Paved Street, Sidewalk				6473	Level, Wooded				Thomas Brothers	F	5	865	BEST house you'll see all day! Desirable Sunrise home located on greenbelt buffer- 3 bedroom, 2.5 bath + office. SUPER CLEAN & ready to sell! BRAND new paint interior & exterior, gorgeous flooring, refinished deck + A/C. Open floor plan w/ lots of natural lighting opens to slider & beautiful deck...perfect for entertaining. Large Master suite w/ vaulted ceilings. Newer schools in Puyallup School District. Pride in ownership is what sets this home apart- Shows like a dream....		Brian & Holly	Owner	$259950.00	Brian & Holly Johnson		Puyallup, WA	Garage-Attached	7/20/2015 12:00:00 AM	(253) 222-5899			25		Negotiable	Cash Out, Conventional, FHA, VA	PSE	True	Residential	True	Composition	Puyallup	8/28/2015 12:00:00 AM	61619	Sandra Hays		4718	CENTURY 21 North Homes Realty	(253) 564-6211	$260000.00	False	Pierce Co.	Sewer Connected	True	True	MLS Keybox, Owner-Call First, See Remarks		Cable TV, Deck, Fenced-Partially, Patio	PCR	1866	8/28/2015 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2015	2		0				Garage	Gas	Public			1998	98374	False	None	2015-08-31	46	Tanglewood	MLS
752637	13203			162nd	St Ct	E		Puyallup	WA	Please call or text phone to show # for Appt.  Seller would appreciate at least 1 hour notice to remove pet. Pre-lim title w/ CTE. Can Close quickly! Kitchen refrig does not convey. Garage refrigerator & wine refrigerator does.	$2898.00	6021270620	Dishwasher(s), Microwave(s), Range/Oven, Refrigerator(s)	Contemporary	88 - Puyallup	None	2.5	3		Very Good	Built On Lot			3.0		Pierce	$260000.00	From Meridian: Turn East on 152nd to 122nd Ave E, Turn right onto 122nd, Then Left on Sunrise Pkwy, Right on 161st St CT E,  follow to home on the corner of 132nd Ave Ct E and 162nd ST CT E.	6	6	3/7/2015 7:25:14 PM	Electric, Natural Gas	Wood, Wood Products	FHA	1889	1	Bamboo/Cork, Vinyl, Wall to Wall Carpet	Poured Concrete	Central A/C, Forced Air, Heat Pump		Bath Off Primary, Ceiling Fan(s), Dbl Pane/Storm Windw, Dining Room, Hot Tub/Spa, Loft, Vaulted Ceilings, Walk-in Closet	4/12/2015 3:26:46 PM	4/12/2015 3:26:46 PM	none		87272	Patty Golob										3/7/2015 12:00:00 AM	2314	Encore Real Estate NW	(253) 536-5334 x1160	$259900.00	Corner Lot, Cul-de-sac, Curbs, Paved Street, Sidewalk			62	5711	Level				Thomas Brothers	G	5	865	Extremely RARE Find! Sunrise home w/Master Bedroom on the main floor! This home has been meticulously maintained & upgraded thru-out: Bamboo floors, tiled & upgraded baths with vessel sinks & dual shower heads, newer furnace & H2o tank,  newer appliances incl. wine/bev fridg. Spacious flr plan w/soaring ceilings, open loft Bonus Room, completely fenced and private back yard w/huge patio, lighted arbor, hot tub and 8x16 shed w/ power. Perfectly located in the heart of top rated Puyallup Schools!		Klein	Owner	$259900.00	Klein		Puyallup, WA	Garage-Attached	3/13/2015 12:00:00 AM	(253) 204-0080			21		Closing, Negotiable	Cash Out, Conventional, FHA, VA	PSE	True	Residential	True	Composition	Puyallup	4/10/2015 12:00:00 AM	95459	Aida B. Escalante Bushman	(206) 276-9162	3353	Skyline Properties, Inc.	(253) 520-3780	$260000.00	True	PC	Sewer Connected	True	True	Appointment, MLS Keybox, Owner-Call First, Pet in House		Cable TV, Fenced-Partially, Gas Available, Outbuildings, Patio	PC Records	1889	4/10/2015 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2014	2		0		http://13203162ndstcte.eproptour.com	Tac PUD	Garage	Gas	Public			1996	98374	False	None	2015-04-12	40	Grandridge Div 4	MLS
26194243	12905			169th	St Ct	E		Puyallup	WA	Agents:  Please call B4 showing so the small dog (Sadie) can be put away.  Downstairs curtains go w/ Seller (blinds stay).  Prelim Title @ Commonwealth (#TS-202742228).  Seller requests closing plus 3 days.  Questions... contact Chris @ 253-653-3000	$3006.00	6022010070	Dishwasher(s), Garbage Disposal, Microwave(s), Range/Oven	Contemporary	88 - Puyallup	None	2.5	3	Oakridge Homes	Good	Built On Lot			3.0		Pierce	$260000.00	From Sunrise Pkwy travel to 130th Ave E (Tanglewood entrance).  130th Av E curves  becoming 169th St Ct E. Property on right.	112	112	12/1/2006 12:00:00 AM	Natural Gas	Wood Products	Conventional	1562	1	Ceramic Tile, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Ceiling Fan(s), Dbl Pane/Storm Windw, Walk-in Pantry, Walk-in Closet	4/4/2007 2:54:52 PM	4/4/2007 12:00:00 AM	None	See attached docs	83230	Chris Nordyke										12/1/2006 12:00:00 AM	1146	Windermere RE West Campus Inc	(253) 838-7900	$264950.00	Curbs, Paved Street, Sidewalk	5957	Square Feet	7	5957	Fruit Trees, Level				Thomas Brothers	F	6	865	Excellent open 2 story floorplan w/ main floor office.  The kitchen w/ center island offers a pantry, blt-in microwave & white on white appliances. The living room w/ gas fireplace & ceiling fan is open to the large dining area and the kitchen.  The office with french doors is off the front tiled entry.  Upstairs you will find the master bedroom with full bath and walk-in closet. Two more nicely sized bedrooms upstairs.  Other features include new carpet thoughout plus a fully fenced yard.		Dan and Sarah	Owner	$269950.00	Roundhill		Puyallup, Wa	Garage-Attached	3/23/2007 12:00:00 AM	(253) 203-5225			1		Negotiable	Cash Out, Conventional	PSE	True	Residential	True	Composition	Puyallup	4/4/2007 12:00:00 AM				5243	Keller Williams Rlty Bellevue	(425) 454-0911	$260000.00	False	TPU	Sewer Connected	True	True	MLS Keybox, Owner-Call First, Pet in House, See Remarks	MLS Keybox,Owner-Call First,Pet in House,See Remarks	Cable TV, Fenced-Fully, Patio	Pierce Cty Assessor	1562	4/4/2007 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2007	2	4	0			TPU	Gas/Garage	Gas/Garage	Public			1997	98374	False	None	2007-04-04	25	Grandridge Div 06	MLS
